started,done,repl,algorithm,task_id
2024-03-08T15:33:25.659700Z,2024-03-08T15:33:32.254100Z,845,cv_glmnet,CanadaFires_all
2024-03-08T15:33:25.659700Z,2024-03-08T15:33:36.450400Z,846,cv_glmnet,CanadaFires_all
2024-03-08T15:33:25.669Z,2024-03-08T15:33:27.355900Z,847,cv_glmnet,CanadaFires_all
2024-03-08T15:33:25.669Z,2024-03-08T15:33:31.491200Z,848,cv_glmnet,CanadaFires_all
2024-03-08T15:33:26.016400Z,2024-03-08T15:33:30.904900Z,849,cv_glmnet,CanadaFires_all
2024-03-08T15:33:26.026700Z,2024-03-08T15:33:37.603200Z,850,cv_glmnet,CanadaFires_all
2024-03-08T15:33:25.659900Z,2024-03-08T15:33:27.999400Z,851,cv_glmnet,CanadaFires_all
2024-03-08T15:33:25.659800Z,2024-03-08T15:33:29.850400Z,852,cv_glmnet,CanadaFires_all
2024-03-08T15:33:25.659800Z,2024-03-08T15:33:29.578200Z,853,cv_glmnet,CanadaFires_all
2024-03-08T15:33:26.030400Z,2024-03-08T15:33:37.940400Z,854,cv_glmnet,CanadaFires_all
2024-03-08T15:33:26.021800Z,2024-03-08T15:33:27.426300Z,855,cv_glmnet,CanadaFires_all
2024-03-08T15:33:25.850400Z,2024-03-08T15:33:29.903800Z,856,cv_glmnet,CanadaFires_all
2024-03-08T15:34:27.071300Z,2024-03-08T15:34:33.593700Z,857,cv_glmnet,CanadaFires_all
2024-03-08T15:34:27.237700Z,2024-03-08T15:34:45.103500Z,858,cv_glmnet,CanadaFires_all
2024-03-08T15:34:26.988200Z,2024-03-08T15:34:28.682Z,859,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.809400Z,2024-03-08T15:34:32.664400Z,860,cv_glmnet,CanadaFires_all
2024-03-08T15:34:27.544Z,2024-03-08T15:34:35.127900Z,861,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.732500Z,2024-03-08T15:34:36.356600Z,862,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.729400Z,2024-03-08T15:34:27.073900Z,863,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.729400Z,2024-03-08T15:34:30.017900Z,864,cv_glmnet,CanadaFires_all
2024-03-08T15:34:26.523900Z,2024-03-08T15:34:30.879400Z,865,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.738600Z,2024-03-08T15:34:36.258400Z,866,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.738700Z,2024-03-08T15:34:27.796Z,867,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.741200Z,2024-03-08T15:34:30.205100Z,868,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.677Z,2024-03-08T15:34:32.421200Z,869,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.677Z,2024-03-08T15:34:35.796Z,870,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.690300Z,2024-03-08T15:34:26.782600Z,871,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.690300Z,2024-03-08T15:34:26.974600Z,872,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.750100Z,2024-03-08T15:34:30.550300Z,873,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.831900Z,2024-03-08T15:34:37.278600Z,874,cv_glmnet,CanadaFires_all
2024-03-08T15:34:26.063900Z,2024-03-08T15:34:27.067200Z,875,cv_glmnet,CanadaFires_all
2024-03-08T15:34:26.063900Z,2024-03-08T15:34:27.696500Z,876,cv_glmnet,CanadaFires_all
2024-03-08T15:34:26.063900Z,2024-03-08T15:34:29.189900Z,877,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.747400Z,2024-03-08T15:34:37.170400Z,878,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.739800Z,2024-03-08T15:34:26.826600Z,879,cv_glmnet,CanadaFires_all
2024-03-08T15:34:25.588900Z,2024-03-08T15:34:27.070600Z,880,cv_glmnet,CanadaFires_all
2024-03-08T15:35:27.117900Z,2024-03-08T15:35:32.355600Z,881,cv_glmnet,CanadaFires_all
2024-03-08T15:35:27.355100Z,2024-03-08T15:35:44.800200Z,882,cv_glmnet,CanadaFires_all
2024-03-08T15:35:27.167900Z,2024-03-08T15:35:32.461900Z,883,cv_glmnet,CanadaFires_all
2024-03-08T15:35:26.073900Z,2024-03-08T15:35:33.749300Z,884,cv_glmnet,CanadaFires_all
2024-03-08T15:35:27.115800Z,2024-03-08T15:35:41.804700Z,885,cv_glmnet,CanadaFires_all
2024-03-08T15:35:26.089Z,2024-03-08T15:35:31.323900Z,886,cv_glmnet,CanadaFires_all
2024-03-08T15:35:25.903400Z,2024-03-08T15:35:31.297900Z,887,cv_glmnet,CanadaFires_all
2024-03-08T15:35:25.903300Z,2024-03-08T15:35:35.148Z,888,cv_glmnet,CanadaFires_all
2024-03-08T15:35:25.902700Z,2024-03-08T15:35:28.909400Z,889,cv_glmnet,CanadaFires_all
2024-03-08T15:35:26.083200Z,2024-03-08T15:35:33.538200Z,890,cv_glmnet,CanadaFires_all
2024-03-08T15:35:26.075900Z,2024-03-08T15:35:35.255600Z,891,cv_glmnet,CanadaFires_all
2024-03-08T15:35:26.075900Z,2024-03-08T15:35:27.739200Z,892,cv_glmnet,CanadaFires_all
2024-03-08T15:35:26.139200Z,2024-03-08T15:35:29.859800Z,893,cv_glmnet,CanadaFires_all
2024-03-08T15:35:26.076200Z,2024-03-08T15:35:31.013500Z,894,cv_glmnet,CanadaFires_all
2024-03-08T15:35:26.076200Z,2024-03-08T15:35:36.811200Z,895,cv_glmnet,CanadaFires_all
2024-03-08T15:35:26.071100Z,2024-03-08T15:35:27.885400Z,896,cv_glmnet,CanadaFires_all
2024-03-08T15:35:26.071100Z,2024-03-08T15:35:30.232Z,897,cv_glmnet,CanadaFires_all
2024-03-08T15:35:26.097900Z,2024-03-08T15:35:30.521Z,898,cv_glmnet,CanadaFires_all
2024-03-08T15:35:26.077700Z,2024-03-08T15:35:37.301300Z,899,cv_glmnet,CanadaFires_all
2024-03-08T15:35:25.906400Z,2024-03-08T15:35:27.235300Z,900,cv_glmnet,CanadaFires_all
2024-03-08T15:35:25.906400Z,2024-03-08T15:35:30.542200Z,901,cv_glmnet,CanadaFires_all
2024-03-08T15:35:25.906400Z,2024-03-08T15:35:30.473300Z,902,cv_glmnet,CanadaFires_all
2024-03-08T15:35:26.138700Z,2024-03-08T15:35:36.894300Z,903,cv_glmnet,CanadaFires_all
2024-03-08T15:35:25.978900Z,2024-03-08T15:35:27.571Z,904,cv_glmnet,CanadaFires_all
2024-03-08T15:36:27.482100Z,2024-03-08T15:36:32.651300Z,905,cv_glmnet,CanadaFires_all
2024-03-08T15:36:26.778Z,2024-03-08T15:36:32.247900Z,906,cv_glmnet,CanadaFires_all
2024-03-08T15:36:27.197Z,2024-03-08T15:36:42.551700Z,907,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.956900Z,2024-03-08T15:36:27.520900Z,908,cv_glmnet,CanadaFires_all
2024-03-08T15:36:27.089900Z,2024-03-08T15:36:31.412Z,909,cv_glmnet,CanadaFires_all
2024-03-08T15:36:26.182700Z,2024-03-08T15:36:32.167300Z,910,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.880500Z,2024-03-08T15:36:34.770500Z,911,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.880500Z,2024-03-08T15:36:28.738300Z,912,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.880500Z,2024-03-08T15:36:30.516600Z,913,cv_glmnet,CanadaFires_all
2024-03-08T15:36:26.209300Z,2024-03-08T15:36:31.218400Z,914,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.956700Z,2024-03-08T15:36:35.700900Z,915,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.956700Z,2024-03-08T15:36:26.946Z,916,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.970100Z,2024-03-08T15:36:27.297700Z,917,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.952600Z,2024-03-08T15:36:28.968900Z,918,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.952600Z,2024-03-08T15:36:35.352Z,919,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.936700Z,2024-03-08T15:36:26.934800Z,920,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.936700Z,2024-03-08T15:36:27.909300Z,921,cv_glmnet,CanadaFires_all
2024-03-08T15:36:26.182500Z,2024-03-08T15:36:30.691500Z,922,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.964500Z,2024-03-08T15:36:35.264100Z,923,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.525800Z,2024-03-08T15:36:26.584400Z,924,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.525800Z,2024-03-08T15:36:26.829300Z,925,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.525800Z,2024-03-08T15:36:28.845100Z,926,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.998Z,2024-03-08T15:36:34.967500Z,927,cv_glmnet,CanadaFires_all
2024-03-08T15:36:25.896600Z,2024-03-08T15:36:31.475900Z,928,cv_glmnet,CanadaFires_all
2024-03-08T15:37:27.422Z,2024-03-08T15:37:38.634500Z,929,cv_glmnet,CanadaFires_all
2024-03-08T15:37:27.310500Z,2024-03-08T15:37:42.649900Z,930,cv_glmnet,CanadaFires_all
2024-03-08T15:37:27.425200Z,2024-03-08T15:37:32.121900Z,931,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.312600Z,2024-03-08T15:37:35.413700Z,932,cv_glmnet,CanadaFires_all
2024-03-08T15:37:27.293100Z,2024-03-08T15:37:42.594100Z,933,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.552500Z,2024-03-08T15:37:31.470200Z,934,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.172100Z,2024-03-08T15:37:33.199500Z,935,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.172100Z,2024-03-08T15:37:36.120100Z,936,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.172100Z,2024-03-08T15:37:27.830500Z,937,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.557300Z,2024-03-08T15:37:31.755700Z,938,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.255700Z,2024-03-08T15:37:29.538100Z,939,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.255700Z,2024-03-08T15:37:35.504300Z,940,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.558100Z,2024-03-08T15:37:28.880500Z,941,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.247800Z,2024-03-08T15:37:29.941400Z,942,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.247800Z,2024-03-08T15:37:29.946Z,943,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.239600Z,2024-03-08T15:37:35.160800Z,944,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.239600Z,2024-03-08T15:37:28.403800Z,945,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.555800Z,2024-03-08T15:37:30.348400Z,946,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.331600Z,2024-03-08T15:37:30.829600Z,947,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.224700Z,2024-03-08T15:37:35.293Z,948,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.224700Z,2024-03-08T15:37:27.594700Z,949,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.224700Z,2024-03-08T15:37:29.214500Z,950,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.533800Z,2024-03-08T15:37:31.038200Z,951,cv_glmnet,CanadaFires_all
2024-03-08T15:37:26.186800Z,2024-03-08T15:37:35.408800Z,952,cv_glmnet,CanadaFires_all
2024-03-08T15:38:27.361600Z,2024-03-08T15:38:29.443600Z,953,cv_glmnet,CanadaFires_all
2024-03-08T15:38:27.044800Z,2024-03-08T15:38:31.306300Z,954,cv_glmnet,CanadaFires_all
2024-03-08T15:38:27.472700Z,2024-03-08T15:38:34.010200Z,955,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.419100Z,2024-03-08T15:38:40.080800Z,956,cv_glmnet,CanadaFires_all
2024-03-08T15:38:27.379400Z,2024-03-08T15:38:29.324800Z,957,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.385900Z,2024-03-08T15:38:30.028Z,958,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.287300Z,2024-03-08T15:38:31.371500Z,959,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.287200Z,2024-03-08T15:38:35.399700Z,960,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.287300Z,2024-03-08T15:38:27.264300Z,961,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.567900Z,2024-03-08T15:38:28.124500Z,962,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.369100Z,2024-03-08T15:38:29.768100Z,963,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.369100Z,2024-03-08T15:38:36.587200Z,964,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.444900Z,2024-03-08T15:38:27.512800Z,965,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.369400Z,2024-03-08T15:38:27.515600Z,966,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.369400Z,2024-03-08T15:38:30.128600Z,967,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.394Z,2024-03-08T15:38:35.914Z,968,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.394Z,2024-03-08T15:38:27.449Z,969,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.452600Z,2024-03-08T15:38:28.077500Z,970,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.383200Z,2024-03-08T15:38:29.785500Z,971,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.286500Z,2024-03-08T15:38:36.742Z,972,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.286500Z,2024-03-08T15:38:31.939900Z,973,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.286500Z,2024-03-08T15:38:33.735800Z,974,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.384400Z,2024-03-08T15:38:36.349600Z,975,cv_glmnet,CanadaFires_all
2024-03-08T15:38:26.273300Z,2024-03-08T15:38:29.649900Z,976,cv_glmnet,CanadaFires_all
2024-03-08T15:39:27.444600Z,2024-03-08T15:39:36.645200Z,977,cv_glmnet,CanadaFires_all
2024-03-08T15:39:27.322300Z,2024-03-08T15:39:42.761100Z,978,cv_glmnet,CanadaFires_all
2024-03-08T15:39:27.189400Z,2024-03-08T15:39:33.827400Z,979,cv_glmnet,CanadaFires_all
2024-03-08T15:39:27.250800Z,2024-03-08T15:39:36.416300Z,980,cv_glmnet,CanadaFires_all
2024-03-08T15:39:26.477500Z,2024-03-08T15:39:41.424700Z,981,cv_glmnet,CanadaFires_all
2024-03-08T15:39:27.248800Z,2024-03-08T15:39:30.072Z,982,cv_glmnet,CanadaFires_all
2024-03-08T15:39:26.194Z,2024-03-08T15:39:31.119600Z,983,cv_glmnet,CanadaFires_all
2024-03-08T15:39:25.914600Z,2024-03-08T15:39:30.105300Z,984,cv_glmnet,CanadaFires_all
2024-03-08T15:39:25.914600Z,2024-03-08T15:39:34.258300Z,985,cv_glmnet,CanadaFires_all
2024-03-08T15:39:25.914600Z,2024-03-08T15:39:27.538300Z,986,cv_glmnet,CanadaFires_all
2024-03-08T15:39:26.193100Z,2024-03-08T15:39:31.725700Z,987,cv_glmnet,CanadaFires_all
2024-03-08T15:39:26.435400Z,2024-03-08T15:39:30.903500Z,988,cv_glmnet,CanadaFires_all
2024-03-08T15:39:26.040700Z,2024-03-08T15:39:34.757800Z,989,cv_glmnet,CanadaFires_all
2024-03-08T15:39:26.040600Z,2024-03-08T15:39:27.842900Z,990,cv_glmnet,CanadaFires_all
2024-03-08T15:39:26.220400Z,2024-03-08T15:39:29.740700Z,991,cv_glmnet,CanadaFires_all
2024-03-08T15:39:26.079100Z,2024-03-08T15:39:30.454300Z,992,cv_glmnet,CanadaFires_all
2024-03-08T15:39:26.076600Z,2024-03-08T15:39:34.558600Z,993,cv_glmnet,CanadaFires_all
2024-03-08T15:39:26.121200Z,2024-03-08T15:39:27.950400Z,994,cv_glmnet,CanadaFires_all
2024-03-08T15:39:26.121200Z,2024-03-08T15:39:31.764800Z,995,cv_glmnet,CanadaFires_all
2024-03-08T15:39:26.191900Z,2024-03-08T15:39:31.336400Z,996,cv_glmnet,CanadaFires_all
2024-03-08T15:39:26.151900Z,2024-03-08T15:39:34.549700Z,997,cv_glmnet,CanadaFires_all
2024-03-08T15:39:25.833300Z,2024-03-08T15:39:27.224300Z,998,cv_glmnet,CanadaFires_all
2024-03-08T15:39:25.833300Z,2024-03-08T15:39:30.334600Z,999,cv_glmnet,CanadaFires_all
2024-03-08T15:39:25.833300Z,2024-03-08T15:39:31.670800Z,1000,cv_glmnet,CanadaFires_all
2024-03-08T15:40:27.716900Z,2024-03-08T15:40:42.236700Z,1001,cv_glmnet,CanadaFires_all
2024-03-08T15:40:27.228500Z,2024-03-08T15:40:29.629300Z,1002,cv_glmnet,CanadaFires_all
2024-03-08T15:40:27.924400Z,2024-03-08T15:40:35.364800Z,1003,cv_glmnet,CanadaFires_all
2024-03-08T15:40:27.740300Z,2024-03-08T15:40:36.468100Z,1004,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.312100Z,2024-03-08T15:40:40.160300Z,1005,cv_glmnet,CanadaFires_all
2024-03-08T15:40:28.009300Z,2024-03-08T15:40:29.391600Z,1006,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.324Z,2024-03-08T15:40:27.885500Z,1007,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.200600Z,2024-03-08T15:40:30.516600Z,1008,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.200600Z,2024-03-08T15:40:37.177400Z,1009,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.200500Z,2024-03-08T15:40:27.426800Z,1010,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.435700Z,2024-03-08T15:40:27.700400Z,1011,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.814700Z,2024-03-08T15:40:28.761900Z,1012,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.324800Z,2024-03-08T15:40:37.520900Z,1013,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.324800Z,2024-03-08T15:40:27.569100Z,1014,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.434400Z,2024-03-08T15:40:27.835500Z,1015,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.252300Z,2024-03-08T15:40:30.880500Z,1016,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.252300Z,2024-03-08T15:40:37.209200Z,1017,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.310700Z,2024-03-08T15:40:30.983400Z,1018,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.310700Z,2024-03-08T15:40:32.378300Z,1019,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.807Z,2024-03-08T15:40:37.723100Z,1020,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.323600Z,2024-03-08T15:40:30.222600Z,1021,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.189400Z,2024-03-08T15:40:33.101700Z,1022,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.189400Z,2024-03-08T15:40:37.105500Z,1023,cv_glmnet,CanadaFires_all
2024-03-08T15:40:26.189400Z,2024-03-08T15:40:30.517900Z,1024,cv_glmnet,CanadaFires_all
2024-03-08T15:41:27.936800Z,2024-03-08T15:41:36.816100Z,1025,cv_glmnet,CanadaFires_all
2024-03-08T15:41:27.789900Z,2024-03-08T15:41:43.655700Z,1026,cv_glmnet,CanadaFires_all
2024-03-08T15:41:27.750800Z,2024-03-08T15:41:29.948900Z,1027,cv_glmnet,CanadaFires_all
2024-03-08T15:41:27.748700Z,2024-03-08T15:41:31.686Z,1028,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.411Z,2024-03-08T15:41:33.610900Z,1029,cv_glmnet,CanadaFires_all
2024-03-08T15:41:27.797400Z,2024-03-08T15:41:42.907300Z,1030,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.428Z,2024-03-08T15:41:28.103300Z,1031,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.159500Z,2024-03-08T15:41:29.465Z,1032,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.159500Z,2024-03-08T15:41:31.315200Z,1033,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.159500Z,2024-03-08T15:41:34.792500Z,1034,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.491500Z,2024-03-08T15:41:27.863600Z,1035,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.423300Z,2024-03-08T15:41:31.639900Z,1036,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.350700Z,2024-03-08T15:41:30.174900Z,1037,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.350700Z,2024-03-08T15:41:35.610900Z,1038,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.426700Z,2024-03-08T15:41:28.356700Z,1039,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.351700Z,2024-03-08T15:41:29.612900Z,1040,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.351700Z,2024-03-08T15:41:30.954600Z,1041,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.454200Z,2024-03-08T15:41:35.279900Z,1042,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.454200Z,2024-03-08T15:41:28.230Z,1043,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.584400Z,2024-03-08T15:41:32.147900Z,1044,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.432800Z,2024-03-08T15:41:30.723100Z,1045,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.077500Z,2024-03-08T15:41:33.823Z,1046,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.077600Z,2024-03-08T15:41:27.666700Z,1047,cv_glmnet,CanadaFires_all
2024-03-08T15:41:26.077600Z,2024-03-08T15:41:29.760300Z,1048,cv_glmnet,CanadaFires_all
2024-03-08T15:42:28.551700Z,2024-03-08T15:42:32.816400Z,1049,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.373700Z,2024-03-08T15:42:39.695700Z,1050,cv_glmnet,CanadaFires_all
2024-03-08T15:42:28.309300Z,2024-03-08T15:42:29.513200Z,1051,cv_glmnet,CanadaFires_all
2024-03-08T15:42:28.368600Z,2024-03-08T15:42:29.753600Z,1052,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.145300Z,2024-03-08T15:42:28.610400Z,1053,cv_glmnet,CanadaFires_all
2024-03-08T15:42:28.293100Z,2024-03-08T15:42:29.582Z,1054,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.131300Z,2024-03-08T15:42:28.193400Z,1055,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.043400Z,2024-03-08T15:42:28.214500Z,1056,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.043400Z,2024-03-08T15:42:27.934600Z,1057,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.043400Z,2024-03-08T15:42:27.990300Z,1058,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.164600Z,2024-03-08T15:42:28.456400Z,1059,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.170300Z,2024-03-08T15:42:30.407600Z,1060,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.075900Z,2024-03-08T15:42:31.772100Z,1061,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.075900Z,2024-03-08T15:42:32.347Z,1062,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.162100Z,2024-03-08T15:42:33.758100Z,1063,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.077Z,2024-03-08T15:42:30.726600Z,1064,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.077Z,2024-03-08T15:42:30.704800Z,1065,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.085200Z,2024-03-08T15:42:32.580100Z,1066,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.085200Z,2024-03-08T15:42:33.395400Z,1067,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.165100Z,2024-03-08T15:42:31.132300Z,1068,cv_glmnet,CanadaFires_all
2024-03-08T15:42:27.175Z,2024-03-08T15:42:31.094200Z,1069,cv_glmnet,CanadaFires_all
2024-03-08T15:42:26.515900Z,2024-03-08T15:42:32.239200Z,1070,cv_glmnet,CanadaFires_all
2024-03-08T15:42:26.515900Z,2024-03-08T15:42:32.542400Z,1071,cv_glmnet,CanadaFires_all
2024-03-08T15:42:26.516Z,2024-03-08T15:42:27.434400Z,1072,cv_glmnet,CanadaFires_all
2024-03-08T15:43:28.590100Z,2024-03-08T15:43:30.246800Z,1073,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.618Z,2024-03-08T15:43:29.914500Z,1074,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.885900Z,2024-03-08T15:43:29.271400Z,1075,cv_glmnet,CanadaFires_all
2024-03-08T15:43:28.251600Z,2024-03-08T15:43:29.941200Z,1076,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.004400Z,2024-03-08T15:43:29.164900Z,1077,cv_glmnet,CanadaFires_all
2024-03-08T15:43:28.137500Z,2024-03-08T15:43:29.631300Z,1078,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.022900Z,2024-03-08T15:43:28.237Z,1079,cv_glmnet,CanadaFires_all
2024-03-08T15:43:26.506300Z,2024-03-08T15:43:28.263200Z,1080,cv_glmnet,CanadaFires_all
2024-03-08T15:43:26.506300Z,2024-03-08T15:43:27.982700Z,1081,cv_glmnet,CanadaFires_all
2024-03-08T15:43:26.506300Z,2024-03-08T15:43:30.637200Z,1082,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.020500Z,2024-03-08T15:43:36.657800Z,1083,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.026200Z,2024-03-08T15:43:28.935700Z,1084,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.012300Z,2024-03-08T15:43:32.119Z,1085,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.012300Z,2024-03-08T15:43:36.880100Z,1086,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.030900Z,2024-03-08T15:43:28.563300Z,1087,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.004900Z,2024-03-08T15:43:32.663800Z,1088,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.004900Z,2024-03-08T15:43:37.261500Z,1089,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.014Z,2024-03-08T15:43:27.975300Z,1090,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.010100Z,2024-03-08T15:43:28.065Z,1091,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.031500Z,2024-03-08T15:43:28.323700Z,1092,cv_glmnet,CanadaFires_all
2024-03-08T15:43:27.029100Z,2024-03-08T15:43:28.080600Z,1093,cv_glmnet,CanadaFires_all
2024-03-08T15:43:26.530200Z,2024-03-08T15:43:27.498500Z,1094,cv_glmnet,CanadaFires_all
2024-03-08T15:43:26.530100Z,2024-03-08T15:43:27.698600Z,1095,cv_glmnet,CanadaFires_all
2024-03-08T15:43:26.530200Z,2024-03-08T15:43:27.419100Z,1096,cv_glmnet,CanadaFires_all
2024-03-08T15:44:27.666400Z,2024-03-08T15:44:29.024700Z,1097,cv_glmnet,CanadaFires_all
